antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Sex'}),"frozenset({'Fare', 'classification', 'Embarked', 'Age', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Fare'}),"frozenset({'Sex', 'classification', 'Embarked', 'Age', 'Pclass'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'classification'}),"frozenset({'Sex', 'Fare', 'Embarked', 'Age', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Embarked'}),"frozenset({'Sex', 'Fare', 'classification', 'Age', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Age'}),"frozenset({'Sex', 'Fare', 'classification', 'Embarked', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Pclass'}),"frozenset({'Sex', 'Fare', 'classification', 'Embarked', 'Age'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'SibSp', 'Sex', 'Fare', 'classification', 'Embarked'})",frozenset({'Pclass'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex', 'Fare', 'classification', 'Pclass'})",frozenset({'Embarked'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex', 'Fare', 'Embarked', 'Pclass'})",frozenset({'classification'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex', 'classification', 'Embarked', 'Pclass'})",frozenset({'Fare'}),0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Fare', 'classification', 'Embarked', 'Pclass'})",frozenset({'Sex'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Sex', 'Fare'})","frozenset({'Embarked', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked', 'Sex', 'Fare'})","frozenset({'classification', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex', 'Fare', 'Pclass'})","frozenset({'Embarked', 'classification'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Sex', 'Embarked'})","frozenset({'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification', 'Sex', 'Pclass'})","frozenset({'Embarked', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Embarked', 'Sex', 'Pclass'})","frozenset({'classification', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification', 'Fare', 'Embarked'})","frozenset({'Sex', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Fare', 'Pclass'})","frozenset({'Embarked', 'Sex'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked', 'Fare', 'Pclass'})","frozenset({'classification', 'Sex'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Pclass', 'Embarked'})","frozenset({'Sex', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Sex', 'Fare'})","frozenset({'Embarked', 'classification', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Sex'})","frozenset({'Embarked', 'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Embarked', 'Sex'})","frozenset({'classification', 'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Sex', 'Pclass'})","frozenset({'Embarked', 'classification', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification', 'Fare'})","frozenset({'Embarked', 'Sex', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked', 'Fare'})","frozenset({'classification', 'Sex', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Fare', 'Pclass'})","frozenset({'Embarked', 'classification', 'Sex'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Embarked'})","frozenset({'Sex', 'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification', 'Pclass'})","frozenset({'Embarked', 'Sex', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Embarked', 'Pclass'})","frozenset({'classification', 'Sex', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Sex'})","frozenset({'Embarked', 'classification', 'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Fare'})","frozenset({'Embarked', 'classification', 'Sex', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification'})","frozenset({'Embarked', 'Sex', 'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Embarked'})","frozenset({'classification', 'Sex', 'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Pclass'})","frozenset({'Embarked', 'classification', 'Sex', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
frozenset({'SibSp'}),"frozenset({'Sex', 'Fare', 'classification', 'Embarked', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'Sex', 'Fare', 'classification', 'Embarked', 'Parch'})",frozenset({'Pclass'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Sex', 'Fare', 'classification', 'Parch', 'Pclass'})",frozenset({'Embarked'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Sex', 'Fare', 'Embarked', 'Parch', 'Pclass'})",frozenset({'classification'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Sex', 'classification', 'Embarked', 'Parch', 'Pclass'})",frozenset({'Fare'}),0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Fare', 'classification', 'Embarked', 'Parch', 'Pclass'})",frozenset({'Sex'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'classification', 'Sex', 'Fare'})","frozenset({'Embarked', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Sex', 'Fare'})","frozenset({'classification', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex', 'Fare', 'Pclass'})","frozenset({'Embarked', 'classification'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification', 'Sex', 'Parch'})","frozenset({'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'classification', 'Sex', 'Parch', 'Pclass'})","frozenset({'Embarked', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'Parch', 'Sex', 'Pclass'})","frozenset({'classification', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'classification', 'Parch', 'Fare'})","frozenset({'Sex', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Parch', 'Fare', 'Pclass'})","frozenset({'Embarked', 'Sex'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Fare', 'Pclass'})","frozenset({'classification', 'Sex'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification', 'Parch', 'Pclass'})","frozenset({'Sex', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Sex', 'Fare'})","frozenset({'Embarked', 'classification', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Sex', 'Parch'})","frozenset({'Embarked', 'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'Parch', 'Sex'})","frozenset({'classification', 'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Sex', 'Pclass'})","frozenset({'Embarked', 'classification', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'classification', 'Parch', 'Fare'})","frozenset({'Embarked', 'Sex', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Fare'})","frozenset({'classification', 'Sex', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Fare', 'Pclass'})","frozenset({'Embarked', 'classification', 'Sex'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification', 'Parch'})","frozenset({'Sex', 'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'classification', 'Parch', 'Pclass'})","frozenset({'Embarked', 'Sex', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'Parch', 'Pclass'})","frozenset({'classification', 'Sex', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Sex'})","frozenset({'Embarked', 'classification', 'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Fare'})","frozenset({'Embarked', 'classification', 'Sex', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Parch'})","frozenset({'Embarked', 'Sex', 'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'Parch'})","frozenset({'classification', 'Sex', 'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Pclass'})","frozenset({'Embarked', 'classification', 'Sex', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
frozenset({'Parch'}),"frozenset({'Sex', 'Fare', 'classification', 'Embarked', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'SibSp', 'Fare', 'classification', 'Embarked', 'Age'})",frozenset({'Pclass'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Fare', 'classification', 'Embarked', 'Pclass'})",frozenset({'Age'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Fare', 'classification', 'Age', 'Pclass'})",frozenset({'Embarked'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Fare', 'Embarked', 'Age', 'Pclass'})",frozenset({'classification'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Embarked', 'Age', 'Pclass'})",frozenset({'Fare'}),0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification', 'Fare', 'Embarked'})","frozenset({'Age', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Age', 'Fare'})","frozenset({'Embarked', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Fare', 'Pclass'})","frozenset({'Embarked', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked', 'Age', 'Fare'})","frozenset({'classification', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked', 'Fare', 'Pclass'})","frozenset({'classification', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Age', 'Fare', 'Pclass'})","frozenset({'Embarked', 'classification'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Age', 'Embarked'})","frozenset({'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification', 'Pclass', 'Embarked'})","frozenset({'Age', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification', 'Age', 'Pclass'})","frozenset({'Embarked', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Embarked', 'Age', 'Pclass'})","frozenset({'classification', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification', 'Fare'})","frozenset({'Embarked', 'Age', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked', 'Fare'})","frozenset({'classification', 'Age', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Age', 'Fare'})","frozenset({'Embarked', 'classification', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Fare', 'Pclass'})","frozenset({'Embarked', 'classification', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Embarked'})","frozenset({'Age', 'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification', 'Age'})","frozenset({'Embarked', 'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification', 'Pclass'})","frozenset({'Embarked', 'Age', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Embarked', 'Age'})","frozenset({'classification', 'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Embarked', 'Pclass'})","frozenset({'classification', 'Age', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Age', 'Pclass'})","frozenset({'Embarked', 'classification', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Fare'})","frozenset({'Embarked', 'classification', 'Age', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification'})","frozenset({'Embarked', 'Age', 'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Embarked'})","frozenset({'classification', 'Age', 'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Age'})","frozenset({'Embarked', 'classification', 'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Pclass'})","frozenset({'Embarked', 'classification', 'Age', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
frozenset({'SibSp'}),"frozenset({'Fare', 'classification', 'Embarked', 'Age', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'Fare', 'classification', 'Embarked', 'Parch', 'Age'})",frozenset({'Pclass'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Fare', 'classification', 'Embarked', 'Parch', 'Pclass'})",frozenset({'Age'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Fare', 'classification', 'Parch', 'Age', 'Pclass'})",frozenset({'Embarked'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Fare', 'Embarked', 'Parch', 'Age', 'Pclass'})",frozenset({'classification'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Embarked', 'Parch', 'Age', 'Pclass'})",frozenset({'Fare'}),0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'classification', 'Parch', 'Fare'})","frozenset({'Age', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Parch', 'Fare', 'Age'})","frozenset({'Embarked', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Parch', 'Fare', 'Pclass'})","frozenset({'Embarked', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Age', 'Fare'})","frozenset({'classification', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Fare', 'Pclass'})","frozenset({'classification', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age', 'Fare', 'Pclass'})","frozenset({'Embarked', 'classification'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification', 'Age', 'Parch'})","frozenset({'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'classification', 'Parch', 'Pclass'})","frozenset({'Age', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'classification', 'Age', 'Parch', 'Pclass'})","frozenset({'Embarked', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'Parch', 'Age', 'Pclass'})","frozenset({'classification', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'classification', 'Parch', 'Fare'})","frozenset({'Embarked', 'Age', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Fare'})","frozenset({'classification', 'Age', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age', 'Fare'})","frozenset({'Embarked', 'classification', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Fare', 'Pclass'})","frozenset({'Embarked', 'classification', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification', 'Parch'})","frozenset({'Age', 'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'classification', 'Age', 'Parch'})","frozenset({'Embarked', 'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'classification', 'Parch', 'Pclass'})","frozenset({'Embarked', 'Age', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
